contract_id,content_id,studio,royalty_rate,rate_per_play,territory,start_date,end_date,tier_threshold,tier_rate,minimum_guarantees,contract_text
C0062,Movie_300,NovaPic,0.1116,0.0276,"DE,US,UK,FR",2023-03-17,2024-12-06,150000,0.0235,12449.68,"DIGITAL LICENSE ROYALTY AGREEMENT: C0062
Title: Movie_300 | Studio: NovaPic
Authorized Territories: DE, US, UK, FR
Term: 2023-03-17 to 2024-12-06
Rate: $0.0276 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0235.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0063,Show_139,StellarSound,0.1262,0.0115,"CA,BR",2024-04-18,2026-10-05,100000,0.0098,21213.17,"DIGITAL LICENSE ROYALTY AGREEMENT: C0063
Title: Show_139 | Studio: StellarSound
Authorized Territories: CA, BR
Term: 2024-04-18 to 2026-10-05
Rate: $0.0115 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0098.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0064,Movie_387,GridMedia,0.1354,0.0417,"JP,AU,DE",2023-06-04,2024-06-28,50000,0.0354,12619.01,"DIGITAL LICENSE ROYALTY AGREEMENT: C0064
Title: Movie_387 | Studio: GridMedia
Authorized Territories: JP, AU, DE
Term: 2023-06-04 to 2024-06-28
Rate: $0.0417 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0354.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0065,Movie_365,NeonFilms,0.1251,0.0424,"FR,UK",2023-02-10,2024-09-02,100000,0.036,24603.68,"DIGITAL LICENSE ROYALTY AGREEMENT: C0065
Title: Movie_365 | Studio: NeonFilms
Authorized Territories: FR, UK
Term: 2023-02-10 to 2024-09-02
Rate: $0.0424 per play. 
Tiering: After 100000 plays, rate adjustments to $0.036.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0066,Music_080,Apex Studios,0.1508,0.0496,"JP,FR,UK",2024-02-01,2026-02-20,200000,0.0422,14261.83,"DIGITAL LICENSE ROYALTY AGREEMENT: C0066
Title: Music_080 | Studio: Apex Studios
Authorized Territories: JP, FR, UK
Term: 2024-02-01 to 2026-02-20
Rate: $0.0496 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0422.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0067,Movie_335,NovaPic,0.1574,0.0372,"CA,JP,US,DE",2024-11-25,2026-11-15,50000,0.0316,20257.61,"DIGITAL LICENSE ROYALTY AGREEMENT: C0067
Title: Movie_335 | Studio: NovaPic
Authorized Territories: CA, JP, US, DE
Term: 2024-11-25 to 2026-11-15
Rate: $0.0372 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0316.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0068,Movie_017,StellarSound,0.1084,0.0389,"CA,UK,AU,BR",2024-11-02,2027-08-19,200000,0.0331,22148.79,"DIGITAL LICENSE ROYALTY AGREEMENT: C0068
Title: Movie_017 | Studio: StellarSound
Authorized Territories: CA, UK, AU, BR
Term: 2024-11-02 to 2027-08-19
Rate: $0.0389 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0331.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0069,Movie_203,GridMedia,0.1462,0.0152,"JP,UK,FR,BR,DE",2023-04-06,2025-11-21,50000,0.0129,9465.59,"DIGITAL LICENSE ROYALTY AGREEMENT: C0069
Title: Movie_203 | Studio: GridMedia
Authorized Territories: JP, UK, FR, BR, DE
Term: 2023-04-06 to 2025-11-21
Rate: $0.0152 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0129.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0070,Movie_002,NeonFilms,0.147,0.0303,"IN,JP,BR",2024-05-12,2025-11-03,50000,0.0258,10658.45,"DIGITAL LICENSE ROYALTY AGREEMENT: C0070
Title: Movie_002 | Studio: NeonFilms
Authorized Territories: IN, JP, BR
Term: 2024-05-12 to 2025-11-03
Rate: $0.0303 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0258.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0071,Movie_039,Apex Studios,0.1027,0.0155,"FR,US",2024-11-08,2026-08-30,50000,0.0132,9155.32,"DIGITAL LICENSE ROYALTY AGREEMENT: C0071
Title: Movie_039 | Studio: Apex Studios
Authorized Territories: FR, US
Term: 2024-11-08 to 2026-08-30
Rate: $0.0155 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0132.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0072,Movie_291,NovaPic,0.1676,0.0347,"UK,FR,JP",2024-03-24,2025-04-18,200000,0.0295,10976.2,"DIGITAL LICENSE ROYALTY AGREEMENT: C0072
Title: Movie_291 | Studio: NovaPic
Authorized Territories: UK, FR, JP
Term: 2024-03-24 to 2025-04-18
Rate: $0.0347 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0295.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0073,Movie_494,StellarSound,0.1211,0.0371,"AU,IN,DE,CA",2023-11-13,2026-01-31,75000,0.0315,24315.74,"DIGITAL LICENSE ROYALTY AGREEMENT: C0073
Title: Movie_494 | Studio: StellarSound
Authorized Territories: AU, IN, DE, CA
Term: 2023-11-13 to 2026-01-31
Rate: $0.0371 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0315.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0074,Movie_248,GridMedia,0.1704,0.0178,"DE,BR,FR,AU,IN",2023-06-15,2024-12-06,200000,0.0151,24649.9,"DIGITAL LICENSE ROYALTY AGREEMENT: C0074
Title: Movie_248 | Studio: GridMedia
Authorized Territories: DE, BR, FR, AU, IN
Term: 2023-06-15 to 2024-12-06
Rate: $0.0178 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0151.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0075,Show_007,NeonFilms,0.1601,0.0155,"JP,CA,FR,DE,US",2023-10-19,2024-12-12,100000,0.0132,3674.05,"DIGITAL LICENSE ROYALTY AGREEMENT: C0075
Title: Show_007 | Studio: NeonFilms
Authorized Territories: JP, CA, FR, DE, US
Term: 2023-10-19 to 2024-12-12
Rate: $0.0155 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0132.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0076,Music_097,Apex Studios,0.1563,0.0209,"CA,IN,BR,AU,UK",2023-01-28,2025-02-16,200000,0.0178,5815.34,"DIGITAL LICENSE ROYALTY AGREEMENT: C0076
Title: Music_097 | Studio: Apex Studios
Authorized Territories: CA, IN, BR, AU, UK
Term: 2023-01-28 to 2025-02-16
Rate: $0.0209 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0178.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0077,Show_214,NovaPic,0.0853,0.0301,"JP,IN",2023-01-29,2024-11-19,75000,0.0256,11188.74,"DIGITAL LICENSE ROYALTY AGREEMENT: C0077
Title: Show_214 | Studio: NovaPic
Authorized Territories: JP, IN
Term: 2023-01-29 to 2024-11-19
Rate: $0.0301 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0256.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0078,Music_092,StellarSound,0.1731,0.0436,"US,DE,BR",2024-04-28,2027-02-12,100000,0.0371,20306.06,"DIGITAL LICENSE ROYALTY AGREEMENT: C0078
Title: Music_092 | Studio: StellarSound
Authorized Territories: US, DE, BR
Term: 2024-04-28 to 2027-02-12
Rate: $0.0436 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0371.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0079,Movie_077,GridMedia,0.1631,0.0404,"CA,US",2023-09-20,2025-03-13,150000,0.0343,12593.53,"DIGITAL LICENSE ROYALTY AGREEMENT: C0079
Title: Movie_077 | Studio: GridMedia
Authorized Territories: CA, US
Term: 2023-09-20 to 2025-03-13
Rate: $0.0404 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0343.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0080,Music_112,NeonFilms,0.1635,0.032,"DE,IN",2023-11-05,2025-01-28,200000,0.0272,14374.86,"DIGITAL LICENSE ROYALTY AGREEMENT: C0080
Title: Music_112 | Studio: NeonFilms
Authorized Territories: DE, IN
Term: 2023-11-05 to 2025-01-28
Rate: $0.032 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0272.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0081,Show_293,Apex Studios,0.0848,0.0268,"AU,US",2024-10-09,2027-01-27,200000,0.0228,12785.06,"DIGITAL LICENSE ROYALTY AGREEMENT: C0081
Title: Show_293 | Studio: Apex Studios
Authorized Territories: AU, US
Term: 2024-10-09 to 2027-01-27
Rate: $0.0268 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0228.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0082,Show_009,NovaPic,0.1375,0.0387,"IN,BR,CA,JP",2024-11-15,2026-01-09,100000,0.0329,12157.88,"DIGITAL LICENSE ROYALTY AGREEMENT: C0082
Title: Show_009 | Studio: NovaPic
Authorized Territories: IN, BR, CA, JP
Term: 2024-11-15 to 2026-01-09
Rate: $0.0387 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0329.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0083,Movie_178,StellarSound,0.1323,0.0244,"BR,AU",2023-02-14,2025-10-01,200000,0.0207,14741.84,"DIGITAL LICENSE ROYALTY AGREEMENT: C0083
Title: Movie_178 | Studio: StellarSound
Authorized Territories: BR, AU
Term: 2023-02-14 to 2025-10-01
Rate: $0.0244 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0207.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0084,Music_043,GridMedia,0.1187,0.0249,"JP,IN",2024-11-03,2027-06-21,50000,0.0212,10534.61,"DIGITAL LICENSE ROYALTY AGREEMENT: C0084
Title: Music_043 | Studio: GridMedia
Authorized Territories: JP, IN
Term: 2024-11-03 to 2027-06-21
Rate: $0.0249 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0212.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0085,Movie_201,NeonFilms,0.0904,0.0333,"FR,JP,BR,AU",2023-06-29,2026-06-13,100000,0.0283,5501.72,"DIGITAL LICENSE ROYALTY AGREEMENT: C0085
Title: Movie_201 | Studio: NeonFilms
Authorized Territories: FR, JP, BR, AU
Term: 2023-06-29 to 2026-06-13
Rate: $0.0333 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0283.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0086,Show_266,Apex Studios,0.1485,0.0492,"CA,AU,US",2023-10-28,2025-04-20,150000,0.0418,16714.06,"DIGITAL LICENSE ROYALTY AGREEMENT: C0086
Title: Show_266 | Studio: Apex Studios
Authorized Territories: CA, AU, US
Term: 2023-10-28 to 2025-04-20
Rate: $0.0492 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0418.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0087,Music_110,NovaPic,0.0844,0.018,"FR,BR,AU,DE",2024-04-29,2025-12-20,50000,0.0153,9600.91,"DIGITAL LICENSE ROYALTY AGREEMENT: C0087
Title: Music_110 | Studio: NovaPic
Authorized Territories: FR, BR, AU, DE
Term: 2024-04-29 to 2025-12-20
Rate: $0.018 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0153.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0088,Movie_294,StellarSound,0.0837,0.0359,"JP,DE",2023-05-08,2025-03-28,100000,0.0305,10531.92,"DIGITAL LICENSE ROYALTY AGREEMENT: C0088
Title: Movie_294 | Studio: StellarSound
Authorized Territories: JP, DE
Term: 2023-05-08 to 2025-03-28
Rate: $0.0359 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0305.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0089,Show_039,GridMedia,0.1237,0.026,"JP,UK,IN,FR,BR",2024-01-12,2026-05-01,150000,0.0221,22629.34,"DIGITAL LICENSE ROYALTY AGREEMENT: C0089
Title: Show_039 | Studio: GridMedia
Authorized Territories: JP, UK, IN, FR, BR
Term: 2024-01-12 to 2026-05-01
Rate: $0.026 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0221.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0090,Movie_025,NeonFilms,0.1067,0.0133,"FR,DE,UK",2023-04-16,2024-06-09,150000,0.0113,4275.86,"DIGITAL LICENSE ROYALTY AGREEMENT: C0090
Title: Movie_025 | Studio: NeonFilms
Authorized Territories: FR, DE, UK
Term: 2023-04-16 to 2024-06-09
Rate: $0.0133 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0113.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0091,Show_195,Apex Studios,0.1128,0.0218,"UK,AU,FR,IN,US",2023-12-28,2026-07-15,150000,0.0185,16058.99,"DIGITAL LICENSE ROYALTY AGREEMENT: C0091
Title: Show_195 | Studio: Apex Studios
Authorized Territories: UK, AU, FR, IN, US
Term: 2023-12-28 to 2026-07-15
Rate: $0.0218 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0185.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0092,Movie_211,NovaPic,0.1798,0.021,"JP,UK,US,CA,DE",2024-11-25,2027-01-14,50000,0.0179,4188.43,"DIGITAL LICENSE ROYALTY AGREEMENT: C0092
Title: Movie_211 | Studio: NovaPic
Authorized Territories: JP, UK, US, CA, DE
Term: 2024-11-25 to 2027-01-14
Rate: $0.021 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0179.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0093,Movie_425,StellarSound,0.0835,0.0127,"UK,AU",2024-01-15,2025-12-05,100000,0.0108,10648.39,"DIGITAL LICENSE ROYALTY AGREEMENT: C0093
Title: Movie_425 | Studio: StellarSound
Authorized Territories: UK, AU
Term: 2024-01-15 to 2025-12-05
Rate: $0.0127 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0108.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0094,Show_029,GridMedia,0.1244,0.0131,"JP,DE,CA,US,FR",2023-07-10,2025-09-27,75000,0.0111,14412.85,"DIGITAL LICENSE ROYALTY AGREEMENT: C0094
Title: Show_029 | Studio: GridMedia
Authorized Territories: JP, DE, CA, US, FR
Term: 2023-07-10 to 2025-09-27
Rate: $0.0131 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0111.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0095,Movie_035,NeonFilms,0.1318,0.0465,"AU,IN,DE,UK",2024-12-11,2027-03-01,50000,0.0395,8389.98,"DIGITAL LICENSE ROYALTY AGREEMENT: C0095
Title: Movie_035 | Studio: NeonFilms
Authorized Territories: AU, IN, DE, UK
Term: 2024-12-11 to 2027-03-01
Rate: $0.0465 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0395.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0096,Music_129,Apex Studios,0.1,0.0154,"CA,JP,AU,UK,US",2024-07-17,2026-12-04,50000,0.0131,12670.96,"DIGITAL LICENSE ROYALTY AGREEMENT: C0096
Title: Music_129 | Studio: Apex Studios
Authorized Territories: CA, JP, AU, UK, US
Term: 2024-07-17 to 2026-12-04
Rate: $0.0154 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0131.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0097,Movie_399,NovaPic,0.109,0.022,"JP,IN,US",2023-07-25,2024-11-16,75000,0.0187,18515.7,"DIGITAL LICENSE ROYALTY AGREEMENT: C0097
Title: Movie_399 | Studio: NovaPic
Authorized Territories: JP, IN, US
Term: 2023-07-25 to 2024-11-16
Rate: $0.022 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0187.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0098,Show_108,StellarSound,0.1037,0.0298,"AU,UK,DE,US",2023-03-09,2024-11-28,100000,0.0253,14965.48,"DIGITAL LICENSE ROYALTY AGREEMENT: C0098
Title: Show_108 | Studio: StellarSound
Authorized Territories: AU, UK, DE, US
Term: 2023-03-09 to 2024-11-28
Rate: $0.0298 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0253.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0099,Movie_299,GridMedia,0.1198,0.0387,"CA,UK,AU,JP,US",2024-04-05,2026-05-25,150000,0.0329,14328.15,"DIGITAL LICENSE ROYALTY AGREEMENT: C0099
Title: Movie_299 | Studio: GridMedia
Authorized Territories: CA, UK, AU, JP, US
Term: 2024-04-05 to 2026-05-25
Rate: $0.0387 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0329.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0100,Music_049,NeonFilms,0.148,0.0238,"UK,BR,DE",2023-02-26,2024-05-21,200000,0.0202,16895.36,"DIGITAL LICENSE ROYALTY AGREEMENT: C0100
Title: Music_049 | Studio: NeonFilms
Authorized Territories: UK, BR, DE
Term: 2023-02-26 to 2024-05-21
Rate: $0.0238 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0202.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0101,Show_169,Apex Studios,0.1318,0.0222,"JP,DE,BR",2023-03-22,2024-11-11,75000,0.0189,9759.87,"DIGITAL LICENSE ROYALTY AGREEMENT: C0101
Title: Show_169 | Studio: Apex Studios
Authorized Territories: JP, DE, BR
Term: 2023-03-22 to 2024-11-11
Rate: $0.0222 per play. 
Tiering: After 75000 plays, rate adjustments to $0.0189.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0102,Movie_283,NovaPic,0.0996,0.0483,"FR,CA,DE,JP",2023-06-22,2025-12-08,100000,0.0411,5316.33,"DIGITAL LICENSE ROYALTY AGREEMENT: C0102
Title: Movie_283 | Studio: NovaPic
Authorized Territories: FR, CA, DE, JP
Term: 2023-06-22 to 2025-12-08
Rate: $0.0483 per play. 
Tiering: After 100000 plays, rate adjustments to $0.0411.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0103,Music_140,StellarSound,0.1742,0.0162,"US,FR,AU,BR",2024-10-18,2027-10-03,200000,0.0138,18714.24,"DIGITAL LICENSE ROYALTY AGREEMENT: C0103
Title: Music_140 | Studio: StellarSound
Authorized Territories: US, FR, AU, BR
Term: 2024-10-18 to 2027-10-03
Rate: $0.0162 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0138.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0104,Music_145,GridMedia,0.1377,0.036,"AU,DE",2024-10-19,2026-07-11,200000,0.0306,11873.2,"DIGITAL LICENSE ROYALTY AGREEMENT: C0104
Title: Music_145 | Studio: GridMedia
Authorized Territories: AU, DE
Term: 2024-10-19 to 2026-07-11
Rate: $0.036 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0306.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0105,Show_107,NeonFilms,0.1283,0.0422,"US,UK",2024-03-26,2026-04-15,150000,0.0359,9192.26,"DIGITAL LICENSE ROYALTY AGREEMENT: C0105
Title: Show_107 | Studio: NeonFilms
Authorized Territories: US, UK
Term: 2024-03-26 to 2026-04-15
Rate: $0.0422 per play. 
Tiering: After 150000 plays, rate adjustments to $0.0359.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0106,Music_160,Apex Studios,0.1284,0.0182,"JP,BR,CA,UK",2024-06-11,2026-10-29,200000,0.0155,5732.55,"DIGITAL LICENSE ROYALTY AGREEMENT: C0106
Title: Music_160 | Studio: Apex Studios
Authorized Territories: JP, BR, CA, UK
Term: 2024-06-11 to 2026-10-29
Rate: $0.0182 per play. 
Tiering: After 200000 plays, rate adjustments to $0.0155.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
C0107,Music_135,NovaPic,0.0906,0.0197,"UK,CA,US",2023-10-25,2025-10-14,50000,0.0167,8518.11,"DIGITAL LICENSE ROYALTY AGREEMENT: C0107
Title: Music_135 | Studio: NovaPic
Authorized Territories: UK, CA, US
Term: 2023-10-25 to 2025-10-14
Rate: $0.0197 per play. 
Tiering: After 50000 plays, rate adjustments to $0.0167.
Compliance: Any distribution outside authorized regions or after expiry constitutes a breach."
